"MED_ID","MED_NAME","GENRE","STOCK","PRICE_PIECE"
"1565","Naftifine Hcl","Vitamins","81","19.26"
"1567","Nalfon","Sedatives","79","34.2"
"1569","Naloxone","Expectorant","179","119.84"
"1571","Namenda","Antipsychotics","17","120.75"
"1573","Naproxen","Antibiotics","44","131.2"
"1577","Nardil","Analgesics","244","104.91"
"1579","Nasacort AQ","Barbiturates","238","93.02"
"1581","Nasalide","Barbiturates","100","23.51"
"1583","Nasonex","Analgesics","152","1.88"
"1585","Natalizumab","Antiemetics","27","114.11"
"1587","Natazia","Laxatives","112","101.13"
"1589","Natrecor","Antianxiety Drug","11","30.8"
"1593","Nebivolol Tablets","Vitamins","2","51.96"
"1595","Necon","Cold Cures","41","73.82"
"1597","Nefazodone","Antidiarrheals","137","72.38"
"1599","Nelarabine","Antipsychotics","126","56.06"
"1601","Neo-Synephrine","Antihypertensives","34","26.34"
"1603","Neomycin Sulfate","Anticonvulsants","248","129.26"
"1605","Neoral","Antivirals","239","125.95"
"1607","Nephramine","Antifungals","118","79.4"
"1611","Neumega","Hypoglycemics","36","21.71"
"1613","Neupro","Bronchodilators","23","63.6"
"1615","Neutrexin","Antipyretics","237","117.6"
"1617","Nevirapine","Antacids","182","90.85"
"1619","Nexium","Laxatives","220","104.09"
"1621","Niacor","Antihistamines","27","61.16"
"1624","Nicotrol NS","Sedatives","59","23.24"
"1625","Nifedipine","Antibiotics","170","40.33"
"1626","Niferex-150","Antianxiety Drug","82","74.18"
"1627","Nilandron","Cold Cures","102","115.99"
"1628","Nilotinib Capsules","Sedatives","96","48.99"
"1629","Nilutamide","Anticonvulsants","239","47.02"
"1630","Nimbex","Antidepressants","244","41.03"
"1631","Nimodipine","Antidepressants","30","22.56"
"1632","Nimotop","Antifungals","67","72.49"
"1634","Nisoldipine","Hypoglycemics","34","126.14"
"1635","Nitazoxanide","Antidepressants","74","132.15"
"1636","Nitisinone","Antibacterials","75","60.54"
"1637","Nitric Oxide","Muscle Relaxants","245","96.7"
"1638","Nitro-Dur","Expectorant","191","129.86"
"1639","Nitrofurantoin","Decongestants","85","16.6"
"1640","Nitroglycerin","Antibacterials","234","60.24"
"1642","Nitropress","Antifungals","20","129.76"
"1643","Nitrostat","Antihistamines","120","35.28"
"1644","Nizatidine","Antiemetics","11","65.18"
"1645","Nizoral","Vitamins","55","72.12"
"1646","Noctec","Antibacterials","141","80.14"
"1647","Nolvadex","Sedatives","246","85.49"
"1650","Norditropin","Tranquilizer","66","47.51"
"1651","Norethindrone","Antidepressants","111","109.67"
"1652","Norflex","Antivirals","237","82.73"
"1653","Norfloxacin","Cytotoxics","71","16.53"
"1654","Norgesic","Antihistamines","242","84.57"
"1655","Noritate","Decongestants","52","117.54"
"1656","Normal Saline","Barbiturates","158","122.03"
"1657","Noroxin","Antidiarrheals","182","94.05"
"1658","Norpace","Decongestants","4","7.83"
"1659","Norplant","Antivirals","123","25.84"
"1660","Norpramin","Antianxiety Drug","101","70.13"
"1661","Nortriptyline HCl","Antihistamines","5","85.65"
"1662","Norvasc","Antihypertensives","225","6.76"
"1663","Norvir","Antiarrhythmics","69","69.21"
"1664","Novantrone","Bronchodilators","184","41.59"
"1665","Novolin R","Antianxiety Drug","172","1.42"
"1666","NovoLog","Antivirals","200","38.37"
"1667","NovoLog Mix 70/30","Antiarrhythmics","109","21.69"
"1668","Novoseven","Corticosteroids","243","48.87"
"1669","Novothyrox","Hormones","180","133.05"
"1670","Noxafil","Muscle Relaxants","204","33.84"
"1671","Nplate","Anticonvulsants","73","50.67"
"1672","Nubain","Barbiturates","193","41.62"
"1673","Nucynta","Laxatives","43","54.26"
"1674","Numorphan","Analgesics","107","120.47"
"1675","Nuromax","Diuretics","193","113.36"
"1676","Nutropin","Hormones","26","85.58"
"1677","Nutropin AQ","Diuretics","168","134.41"
"1678","Nutropin Depot","Antibiotics","221","62.5"
"1679","NuvaRing","Decongestants","221","41.09"
"1680","Nuvigil","Antiarrhythmics","25","85.3"
"1682","Nystatin","Hypoglycemics","213","131.6"
"1683","Nystop","Laxatives","83","121.75"
"1684","Ocufen","Antiemetics","60","89.39"
"2135","Selenium","Corticosteroids","235","65.31"
"2137","Selzentry","Bronchodilators","82","31.28"
"2139","Sensipar","Antianxiety Drug","226","33.8"
"2141","Septocaine","Antibiotics","75","133.77"
"2143","Serax","Antineoplastics","38","29.08"
"2145","Sermorelin","Sedatives","197","97.01"
"2147","Seroquel","Hypoglycemics","176","61.03"
"2149","Serostim","Expectorant","249","82.56"
"2151","Sertraline Hcl","Decongestants","166","65.99"
"2153","Sevelamer Hcl","Antidiarrheals","155","30.66"
"2155","Sildenafil Citrate","Vitamins","167","36.21"
"2157","Silodosin","Hypoglycemics","79","16.71"
"2159","Simcor","Antibiotics","220","97.3"
"2161","Simulect","Beta-Blockers","229","16.21"
"2163","Sincalide","Antidiarrheals","4","82.84"
"2165","Sinemet CR","Antiemetics","235","62.99"
"2167","Singulair","Anticonvulsants","95","104.64"
"2169","Skelaxin","Antipsychotics","69","129.5"
"2171","Slo-phyllin","Diuretics","105","125.79"
"2173","Sodium Acetate","Expectorant","148","35.47"
"2175","Sodium Fluoride","Antacids","174","32.74"
"2177","Sodium Lactate","Analgesics","54","87.79"
"2179","Solage","Antihypertensives","13","33.07"
"2181","Soliris","Antidepressants","240","15.69"
"2183","Soltamox","Tranquilizer","213","11.82"
"2185","Solu Medrol","Sleeping Drugs","23","23.39"
"2187","Soma Compound","Antihistamines","183","72.08"
"2189","Somatropin","Antipyretics","81","66.17"
"2191","Sonata","Antipsychotics","217","4.19"
"2192","Sorafenib","Antihistamines","206","12.34"
"2193","Soriatane","Antipsychotics","161","24.28"
"2194","Sotalol","Sleeping Drugs","240","15.72"
"2195","Sotalol Hcl","Vitamins","57","36.73"
"2196","Sotradecol","Diuretics","45","101.7"
"2197","Sparfloxacin","Muscle Relaxants","9","40.11"
"2198","Spectazole","Antipyretics","210","29.18"
"2199","Spectinomycin","Antineoplastics","147","134.06"
"2200","Spectracef","Diuretics","35","81.41"
"2201","Spiriva","Cytotoxics","242","130.11"
"2202","Spironolactone","Antihypertensives","96","63.79"
"2203","Sporanox","Antidepressants","108","63.18"
"2204","Sprintec","Antipsychotics","240","85.56"
"2205","Sprix","Antiemetics","22","57.02"
"2207","Stadol","Hormones","86","1.44"
"2208","Stalevo","Beta-Blockers","196","60.96"
"2209","Starlix","Antipyretics","10","13.32"
"2210","Staticin","Antihypertensives","13","103.8"
"2211","Stavudine","Anticonvulsants","40","56.75"
"2212","Stavzor","Antipsychotics","76","31.64"
"2213","Staxyn","Corticosteroids","173","119.45"
"2214","Stelara","Laxatives","72","4.85"
"2215","Stelazine","Antidiarrheals","17","84.15"
"2216","Stimate","Antianxiety Drug","96","19.57"
"2217","Strattera","Antifungals","50","103.76"
"2218","Streptase","Sedatives","198","75.81"
"2219","Streptokinase","Antiemetics","105","53.36"
"2220","Streptomycin","Beta-Blockers","159","104.57"
"2221","Streptozocin","Corticosteroids","156","64.69"
"2222","Striant","Cytotoxics","5","31.95"
"2223","Stromectol","Expectorant","153","108.03"
"2224","Strontium-89","Beta-Blockers","87","83.99"
"2225","Suboxone","Expectorant","239","96.96"
"2226","Succimer","Beta-Blockers","223","101.4"
"2227","Sucraid","Sleeping Drugs","199","131.05"
"2228","Sucralfate","Antivirals","176","75.01"
"2229","Sudafed","Hormones","39","44.58"
"2230","Sufenta","Barbiturates","117","96.11"
"2231","Sufentanil Citrate","Antacids","13","96.3"
"2232","Sular","Barbiturates","246","77.71"
"2233","Sulconazole","Antibacterials","81","125.46"
"2234","Sulfacetamide","Anticonvulsants","203","32.58"
"2235","Sulfamethoxazole","Antineoplastics","59","79.82"
"2236","Sulfamylon","Antipsychotics","128","47.57"
"2237","Sulfasalazine","Expectorant","161","50.46"
"2238","Sulfinpyrazone","Expectorant","10","32.86"
"2239","Sulindac","Bronchodilators","0","13.51"
"2240","Sultrin","Anticonvulsants","24","45.07"
"2242","Sumavel DosePro","Antipsychotics","2","67.25"
"2243","Sumycin","Antibiotics","100","53.72"
"2244","Sunitinib Malate","Sedatives","106","56.28"
"2245","Supprelin LA","Antacids","153","69.7"
"2246","Suprane","Expectorant","233","87.02"
"2247","Suprax","Antihistamines","52","30.59"
"2248","Surmontil","Antihistamines","211","126.73"
"2249","Survanta","Beta-Blockers","188","90.22"
"2250","Sustiva","Antipyretics","162","88.77"
"2251","Sutent","Antipyretics","204","71.02"
"2252","Symbicort","Cytotoxics","164","103.49"
"2253","Symbyax","Antiemetics","214","59.82"
"2254","Symlin","Hypoglycemics","49","106.85"
"2255","Symmetrel","Antacids","121","30.16"
"2256","Synagis","Antivirals","232","91.83"
"2257","Synalar","Cold Cures","69","29.95"
"2258","Synarel","Antivirals","58","58.99"
"2259","Synera","Bronchodilators","166","25.32"
"2260","Synercid","Antivirals","61","100.28"
"2261","Synthroid","Antineoplastics","130","111.1"
"2262","Synvisc","Hypoglycemics","99","96.43"
"2263","Syprine","Antibacterials","192","3.42"
"2264","Tabloid","Barbiturates","91","3.54"
"2265","Taclonex","Bronchodilators","217","135.06"
"2266","Taclonex Scalp","Cold Cures","98","1.32"
"2267","Tacrine","Antihistamines","204","77.89"
"2268","Tacrolimus","Antihistamines","84","34.66"
"2269","Tadalafil","Vitamins","82","36.4"
"2270","Tagamet","Corticosteroids","17","96.34"
"2271","Talacen","Barbiturates","120","63.33"
"2273","Talwin Nx","Cytotoxics","200","86.69"
"2274","Tambocor","Antipyretics","205","7.82"
"2275","Tamiflu","Antidepressants","15","105.76"
"2276","Tamoxifen Citrate","Corticosteroids","59","25.6"
"2277","Tao","Antiarrhythmics","238","133.07"
"2278","Tapazole","Antifungals","205","117.65"
"2280","Tarceva","Beta-Blockers","177","3.38"
"2281","Targretin","Antibiotics","135","75.47"
"2282","Tarka","Corticosteroids","153","51.93"
"2283","Tasigna","Sleeping Drugs","90","54.93"
"2284","Tasmar","Analgesics","3","66.82"
"2285","Taxol","Antidepressants","166","43.25"
"2286","Taxotere","Corticosteroids","135","103.08"
"2287","Tazarotene","Vitamins","228","67.71"
"2289","Technetium Tc 99m","Barbiturates","11","125.15"
"2290","Tegaserod Maleate","Beta-Blockers","225","34.29"
"2291","Tegretol","Antipsychotics","189","20.16"
"2292","Tekturna","Antipyretics","42","90.25"
"2294","Telavancin","Vitamins","192","12.6"
"2296","Telithromycin","Analgesics","219","26.31"
"2297","Telmisartan","Expectorant","100","127.97"
"2298","Temazepam","Sleeping Drugs","54","15.61"
"2299","Temodar","Laxatives","190","47.3"
"2300","Temovate","Antihypertensives","235","117.98"
"2301","Temovate Scalp","Tranquilizer","250","67.26"
"2302","Temozolomide","Sedatives","172","130.3"
"2303","Temsirolimus","Barbiturates","13","89.62"
"2305","Teniposide","Antineoplastics","117","104.78"
"2306","Tenoretic","Antihypertensives","219","48.11"
"2307","Tenormin","Antifungals","223","92.61"
"2308","Tenuate","Antibiotics","202","78.17"
"2309","Terazosin Hcl","Antianxiety Drug","4","96.73"
"2310","Terbinafine","Antihistamines","169","59.29"
"2312","Teriparatide","Diuretics","159","95.31"
"2313","Terra-Cortril","Antihistamines","204","101.32"
"2314","Terramycin","Antibacterials","6","42.22"
"2315","Teslac","Vitamins","65","108.91"
"2316","Teslascan","Antifungals","46","104.32"
"2317","Tessalon","Antineoplastics","234","8.52"
"2318","Testim","Antacids","170","83.57"
"2319","Testoderm","Antacids","240","124.49"
"2320","Testolactone","Tranquilizer","228","67.25"
"2322","Testred","Muscle Relaxants","143","68.11"
"2323","Tetanus Vaccine","Antiemetics","126","43.57"
"2324","Tetrabenazine","Hormones","190","86.33"
"2325","Tetracycline","Antidepressants","209","36.4"
"2326","Tev-Tropin","Sleeping Drugs","234","22.39"
"2327","Teveten","Antineoplastics","22","90.06"
"2328","Teveten HCT","Antibacterials","51","103.83"
"2329","Thalidomide","Hypoglycemics","9","89.18"
"2330","Thalitone","Hypoglycemics","205","59.66"
"2332","Theo-24","Hormones","238","29.12"
"2333","Theolair","Vitamins","126","110.64"
"2334","Theophylline","Decongestants","61","109.31"
"2335","Theracys","Hypoglycemics","66","69.43"
"2336","Thiabendazole","Antibacterials","2","73.77"
"2337","Thiethylperazine","Decongestants","122","100.82"
"2339","Thiopental Sodium","Beta-Blockers","206","113.91"
"2340","Thioridazine","Corticosteroids","170","102.61"
"2341","Thioridazine HCl","Diuretics","54","30.52"
"2342","Thiotepa","Antidepressants","137","94.67"
"2343","Thiothixene Hcl","Hypoglycemics","103","18.4"
"2344","Thorazine","Antibacterials","222","13.41"
"2345","Thrombin","Antihypertensives","231","112.91"
"2346","Thymalfasin","Antianxiety Drug","4","26.89"
"2347","Thyrel Trh","Corticosteroids","88","9.32"
"2348","Thyro-Tabs","Barbiturates","92","10.06"
"2349","Thyrogen","Tranquilizer","113","41.38"
"2350","Thyroid tablets","Antihypertensives","105","94.22"
"2351","Thyrolar","Decongestants","197","41.5"
"2352","Thyrotropin Alfa","Antineoplastics","173","102.42"
"2353","Tiazac","Antiemetics","197","79.5"
"2354","Ticarcillin","Cold Cures","66","35.83"
"2355","Ticlid","Laxatives","175","79.4"
"2356","Ticlopidine Hcl","Antiarrhythmics","209","68.57"
"2357","Tigan","Antacids","156","79.05"
"2358","Tigecycline","Antibiotics","35","50.7"
"2359","Tikosyn","Sleeping Drugs","189","68.37"
"2360","Tilade","Antineoplastics","126","72.8"
"2361","Timentin","Diuretics","173","35.85"
"2362","Timolide","Antifungals","17","84.23"
"2363","Timolol","Laxatives","190","14.03"
"2364","Timolol Maleate","Expectorant","130","132.59"
"2365","Timoptic","Antibiotics","230","23.5"
"2366","Tindamax","Bronchodilators","225","66.67"
"2367","Tinidazole","Antacids","206","12.35"
"2368","Tinzaparin","Antidepressants","83","35.25"
"2369","Tioconazole","Cold Cures","70","24.87"
"2370","Tiotropium Bromide","Antibacterials","20","73.98"
"2371","Tipranavir","Antipsychotics","216","68.68"
"2372","Tirofiban","Laxatives","37","71.42"
"2373","Tirosint","Sleeping Drugs","58","68.33"
"2374","Tizanidine","Diuretics","93","121.4"
"2375","Tnkase","Antipyretics","200","20.62"
"2376","Tobi","Anticonvulsants","54","61.23"
"2377","Tobradex","Hypoglycemics","147","16.14"
"2378","Tobramycin","Barbiturates","214","75.26"
"2379","Tobrex","Expectorant","32","76.86"
"2380","Tocainide HCl","Antiarrhythmics","72","83.64"
"2381","Tocilizumab","Antibiotics","89","45.3"
"2382","Tofranil","Diuretics","219","76.59"
"2384","Tolazamide","Antihypertensives","206","34.31"
"2385","Tolcapone","Sedatives","20","4.42"
"2386","Tolectin","Antineoplastics","219","33.33"
"2387","Tolinase","Antihypertensives","197","126.91"
"2388","Tolmetin Sodium","Antacids","32","106.86"
"2389","Tolvaptan","Antihistamines","96","26.09"
"2390","Tonocard","Sleeping Drugs","5","42.44"
"2391","Topamax","Antifungals","128","6.98"
"2392","Topicort","Expectorant","45","108.3"
"2393","Topiramate","Antivirals","80","49.81"
"2394","Topotecan","Antibacterials","146","126.63"
"2395","Toprol XL","Hypoglycemics","50","99.96"
"2396","Toradol","Bronchodilators","34","52.7"
"2397","Torecan","Analgesics","113","26.1"
"2398","Toremifene","Sedatives","59","29.43"
"2399","Torisel","Antacids","56","47.35"
"2400","Torsemide","Antihistamines","51","2.53"
"2401","Tositumomab I-131","Muscle Relaxants","24","99.55"
"2402","Totect","Anticonvulsants","55","76.68"
"2403","Toviaz","Cold Cures","129","80.17"
"2404","Tracleer","Muscle Relaxants","171","108.4"
"2405","Tracrium","Vitamins","198","80.37"
"2406","Tramadol","Antipyretics","147","60.8"
"2407","Tramadol Hcl","Decongestants","227","28.4"
"2408","Trandate","Cytotoxics","94","94.32"
"2409","Trandolapril","Anticonvulsants","30","109.77"
"2410","Tranexamic Acid","Analgesics","207","21.01"
"2411","Transderm Nitro","Antipsychotics","31","16.96"
"2412","Transderm Scop","Muscle Relaxants","245","123.04"
"2413","Tranxene","Anticonvulsants","4","125.97"
"2414","Tranylcypromine","Sleeping Drugs","163","56.61"
"2415","Trastuzumab","Vitamins","81","105.79"
"2416","Trasylol","Hypoglycemics","193","38.95"
"2417","Travasol","Vitamins","235","116.25"
"2418","Travatan","Antiarrhythmics","137","5.7"
"2419","Travoprost","Antihistamines","162","104.21"
"2420","Treanda","Antibiotics","76","48.28"
"2421","Trecator","Antipsychotics","230","107.79"
"2422","Trelstar","Antifungals","84","18.01"
"2423","Trental","Diuretics","128","8.31"
"2424","Treprostinil","Bronchodilators","150","73.36"
"2425","Tretinoin","Anticonvulsants","167","65.37"
"2426","Trexall","Vitamins","17","33.4"
"2427","Treximet","Antianxiety Drug","71","122.81"
"2428","Tri-Luma","Hormones","171","93.11"
"2429","Tri-Sprintec","Sleeping Drugs","153","15.59"
"2430","Triamcinolone","Antineoplastics","6","66.65"
"2431","Triamterene","Antibacterials","105","62.45"
"2433","Tribenzor","Hypoglycemics","18","16.7"
"2434","Tricor","Barbiturates","161","21.78"
"2435","Tridione","Beta-Blockers","243","56.79"
"2436","Trientine","Bronchodilators","37","124.35"
"2437","Triesence","Antiarrhythmics","117","2.14"
"2438","Trifluoperazine","Antidiarrheals","201","16.65"
"2439","Trifluridine","Antivirals","50","127.32"
"2440","Triglide","Anticonvulsants","50","112.88"
"2441","Trihexyphenidyl","Tranquilizer","176","53.03"
"2442","Trileptal","Cytotoxics","227","8.63"
"2443","Trilipix","Antihistamines","27","94.66"
"2444","Trilisate","Antipsychotics","101","16.82"
"2445","TriLyte","Antibiotics","169","97.73"
"2446","Trimethadione","Antineoplastics","209","111.46"
"2447","Trimethoprim","Antineoplastics","239","12.01"
"2448","Trimipramine","Cytotoxics","65","30.81"
"2449","TriNessa","Antineoplastics","33","131.02"
"2450","Trisenox","Vitamins","212","68.93"
"2451","Tritec","Antiemetics","110","99.67"
"2452","Trivaris","Antacids","93","132.58"
"2453","Trivora-28","Antidepressants","144","46.13"
"2454","Trizivir","Antibacterials","184","54.35"
"2455","Trobicin","Antipsychotics","201","74.57"
"2456","Troleandomycin","Bronchodilators","191","29.68"
"2457","TrophAmine","Antiarrhythmics","71","108.77"
"2458","Trospium","Analgesics","200","67.73"
"2459","Trovafloxacin","Beta-Blockers","91","66.27"
"2460","Trovan","Antiarrhythmics","100","94.64"
"2461","Trusopt","Bronchodilators","153","126.14"
"2462","Truvada","Muscle Relaxants","81","89.54"
"2463","Trypan Blue","Diuretics","16","73.45"
"2464","Tubersol","Decongestants","48","125.16"
"2465","Tussionex","Antidiarrheals","119","41.48"
"2466","Twinrix","Anticonvulsants","23","72.44"
"2467","Twynsta","Antibacterials","31","112.15"
"2468","Tygacil","Hypoglycemics","121","126.8"
"2469","Tykerb","Corticosteroids","114","71.94"
"2470","Tylenol","Diuretics","131","97.86"
"2471","Tylox","Antihistamines","243","16.59"
"2472","Typhoid Vaccine","Antipsychotics","161","34.03"
"2473","Tysabri","Expectorant","115","13.02"
"2474","Tyvaso","Decongestants","189","63.62"
"2475","Tyzeka","Hormones","177","63.78"
"2476","Ulesfia","Sedatives","149","70.28"
"2477","Uloric","Cold Cures","44","128.15"
"2478","Ultane","Antihypertensives","117","19.01"
"2480","Ultracet","Corticosteroids","200","61.14"
"2482","Ultram ER","Hormones","181","101.01"
"2483","Ultrase","Sedatives","14","87.23"
"2484","Ultravate","Bronchodilators","46","90.45"
"2485","Ultravist","Antihistamines","190","60.4"
"2486","Unasyn","Corticosteroids","56","119.69"
"2487","Uniphyl","Antidiarrheals","112","1.78"
"2488","Uniretic","Antiemetics","90","8.81"
"2490","Univasc","Antiemetics","84","124.15"
"2491","Urex","Antiarrhythmics","137","88.2"
"2492","Urispas","Antivirals","20","121.74"
"2493","Urobiotic","Antihistamines","32","83.75"
"2494","Urofollitropin","Antihistamines","66","126.97"
"2495","Urokinase","Antineoplastics","98","104.87"
"2496","Uroxatral","Barbiturates","44","65.52"
"2497","Urso","Sedatives","1","102.79"
"2499","Ustekinumab","Beta-Blockers","222","93.19"
"2500","Uvadex","Beta-Blockers","33","79.75"
"2501","Vagifem","Corticosteroids","91","71.56"
"2502","Vagistat-1","Antidiarrheals","232","8.37"
"2503","Valcyte","Hypoglycemics","226","34.43"
"2504","Valdecoxib","Antipyretics","148","74.07"
"2506","Valium","Tranquilizer","37","27.29"
"2507","Valproate Sodium","Antivirals","242","63.53"
"2508","Valproic Acid","Hormones","188","8.79"
"2509","Valrubicin","Analgesics","51","131.24"
"2510","Valsartan","Hypoglycemics","166","28.2"
"2511","Valstar","Analgesics","141","67.61"
"2512","Valtrex","Hypoglycemics","50","39.04"
"2513","Valtropin","Vitamins","131","72.04"
"2514","Valturna","Antidepressants","105","42.18"
"2515","Vaniqa","Vitamins","147","89.51"
"2517","Vantin","Muscle Relaxants","137","74.53"
"2518","Vaprisol","Antiarrhythmics","128","19.72"
"39","Adalat CC","Corticosteroids","138","21.47"
"41","Adapalene","Cytotoxics","230","19.8"
"45","Adefovir Dipivoxil","Expectorant","169","110.58"
"47","Adenosine","Expectorant","141","90"
"49","Adoxa","Antifungals","147","80.95"
"51","AdreView","Diuretics","197","114.06"
"53","Advair Diskus","Cytotoxics","91","128.36"
"55","Advicor","Antibacterials","205","58.93"
"59","Agalsidase Beta","Expectorant","247","60.65"
"61","Aggrenox","Antihypertensives","149","118.52"
"63","Ak-Fluor","Antiarrhythmics","182","41.56"
"65","Alamast","Laxatives","135","28.14"
"69","Albuminar","Antiemetics","192","125.91"
"71","Alcaine","Antidiarrheals","98","91.45"
"73","Aldactone","Vitamins","129","133.87"
"77","Aldoril","Barbiturates","6","70.84"
"79","Alefacept","Antacids","234","103.39"
"81","Alendronate Sodium","Antidiarrheals","240","66.98"
"83","Alfenta","Hypoglycemics","222","44.98"
"85","Alfuzosin HCl","Cold Cures","3","31.13"
"87","Alimta","Antidepressants","139","68.62"
"89","Alitretinoin","Antidepressants","243","97"
"91","Allegra","Antiemetics","189","114.12"
"95","Alli","Antibacterials","113","22.81"
"97","Almotriptan Malate","Diuretics","169","98.13"
"98","Alocril","Cold Cures","193","56.48"
"100","Aloprim","Barbiturates","235","42.64"
"102","Aloxi","Cold Cures","25","97"
"909","Fentanyl Buccal","Muscle Relaxants","108","63.43"
"911","Fentora","Antihypertensives","227","106.61"
"915","Fertinex","Antihistamines","180","102.24"
"917","Ferumoxytol","Antiarrhythmics","38","102.31"
"919","Filgrastim","Antifungals","72","59.62"
"921","Finasteride","Anticonvulsants","182","11.23"
"923","Flagyl","Muscle Relaxants","13","81.6"
"925","Flecainide","Sedatives","147","86.31"
"927","Flexeril","Beta-Blockers","186","3.44"
"929","Flolan","Antidiarrheals","175","130.9"
"931","Flonase","Antineoplastics","72","125.58"
"933","Flovent","Antidepressants","149","74.68"
"935","Flovent HFA","Muscle Relaxants","108","100.9"
"937","Floxin Otic","Decongestants","239","10.1"
"939","Fluconazole","Antiarrhythmics","179","54.19"
"941","Fludara","Antiarrhythmics","100","98.93"
"943","Fludrocortisone","Hypoglycemics","111","129.86"
"945","Flumazenil","Expectorant","131","97.73"
"947","Flunisolide","Anticonvulsants","83","35.76"
"949","Fluorescein","Sleeping Drugs","109","104.71"
"951","Fluoride","Antivirals","130","115.71"
"953","Fluoroplex","Antipsychotics","27","71.99"
"955","Fluothane","Expectorant","223","22.88"
"957","Fluoxymesterone","Bronchodilators","46","36.29"
"959","Flurandrenolide","Sedatives","202","132.53"
"961","Flurbiprofen","Bronchodilators","3","42.96"
"963","Flutamide","Antivirals","66","116.62"
"965","Fluvirin","Antiarrhythmics","140","31.82"
"967","FML Forte","Analgesics","76","131.32"
"969","Focalin XR","Antipyretics","230","42.71"
"971","Follistim AQ","Antivirals","223","42.25"
"973","Follitropin Beta","Expectorant","223","99.73"
"975","Foltx","Diuretics","11","65.58"
"977","Fomepizole","Antineoplastics","112","27.64"
"979","Foradil Aerolizer","Muscle Relaxants","172","85.58"
"981","Forane","Laxatives","171","99.87"
"983","Fortaz","Laxatives","124","38.05"
"985","Fortical","Antiemetics","111","64.42"
"987","Fosamax Plus D","Bronchodilators","27","76.97"
"989","Foscavir","Hormones","155","93.58"
"991","Fosinopril Sodium","Analgesics","181","129.52"
"995","Fulvestrant","Barbiturates","140","42.83"
"997","Furadantin","Antibacterials","80","32.63"
"999","Furosemide","Beta-Blockers","241","53.77"
"1001","Fuzeon","Diuretics","69","84.01"
"1003","Gabitril","Antiemetics","92","32.3"
"1005","Gadoteridol","Antiarrhythmics","50","91.61"
"1007","Galantamine","Antacids","164","76.6"
"1009","Gammagard","Cold Cures","196","57.26"
"1011","Ganciclovir","Antidiarrheals","28","67.59"
"1013","Gantanol","Laxatives","74","36.95"
"1016","Gatifloxacin","Barbiturates","12","113.32"
"1018","Gemcitabine Hcl","Muscle Relaxants","248","118.57"
"1020","Gemzar","Antibacterials","154","98.41"
"1022","Genoptic","Expectorant","179","103.89"
"1024","Gentak","Expectorant","116","49.61"
"1026","Geocillin","Antihistamines","246","83.61"
"1028","Glatiramer Acetate","Beta-Blockers","178","132.81"
"1030","Gliadel","Antibacterials","149","55.7"
"1032","Glipizide","Antifungals","162","52.62"
"1034","Glucagon","Analgesics","237","122.54"
"1036","Glucotrol","Antacids","121","50.79"
"1038","Glucovance","Expectorant","198","67.7"
"1040","Glyburide","Muscle Relaxants","37","23.3"
"1042","Glynase","Sedatives","245","75.92"
"1044","Golimumab","Antihypertensives","70","39.3"
"1046","Gonal-F","Antidiarrheals","232","3.71"
"1048","Goserelin Acetate","Antineoplastics","100","73.21"
"1050","Grepafloxacin","Hormones","206","129.85"
"1052","Gris-PEG","Antihypertensives","4","57.26"
"1054","Guaifenesin","Antibiotics","42","124.13"
"1056","Gynazole","Tranquilizer","187","23.65"
"1058","Halcinonide","Muscle Relaxants","223","77.27"
"1060","Haldol","Antacids","189","2.09"
"1062","Halog","Antipyretics","122","34.23"
"1064","Halotestin","Hormones","95","20.76"
"1066","Havrix","Antianxiety Drug","65","53.87"
"1070","Hemabate","Muscle Relaxants","117","73.89"
"1072","HEP-LOCK U/P","Antifungals","199","98.9"
"1074","Heparin","Diuretics","95","48.96"
"1076","Heparin Sodium","Antiemetics","213","67.45"
"1078","Hepflush-10","Antibacterials","88","109.4"
"1080","Herceptin","Vitamins","228","26.04"
"1082","Hexalen","Barbiturates","128","5.41"
"1084","Hiprex","Muscle Relaxants","153","68.37"
"1086","Hivid","Antifungals","127","113.88"
"1088","Humalog","Muscle Relaxants","108","109.94"
"1090","Humatrope","Decongestants","100","83.15"
"1092","Humorsol","Antifungals","69","20.32"
"1094","Humulin R","Expectorant","36","89.36"
"1096","Hycamtin","Antihypertensives","98","51.71"
"1098","Hydralazine","Hormones","148","126.45"
"1100","Hydrocortisone","Antifungals","103","26.03"
"1102","Hydroquinone","Antihypertensives","217","17.57"
"1104","Hydroxyurea","Antibacterials","51","1.84"
"1106","Hylan G-F 20","Antihistamines","210","80.81"
"1108","Hyoscyamine","Bronchodilators","63","35.03"
"1110","Hyzaar","Antidepressants","91","125.66"
"1112","Ibuprofen","Laxatives","25","78.61"
"1114","Ibutilide Fumarate","Antiarrhythmics","97","88.25"
"1116","Icodextrin","Antianxiety Drug","92","80.5"
"1118","Idamycin PFS","Antihypertensives","101","98.94"
"1120","Ifex","Anticonvulsants","169","133.21"
"1122","Ilaris","Hypoglycemics","218","68.37"
"1124","Iloprost","Corticosteroids","195","69.86"
"1126","Imatinib Mesylate","Corticosteroids","108","132.76"
"1128","Imipramine","Cold Cures","62","37.2"
"1130","Imiquimod","Tranquilizer","1","89.74"
"1132","Immune Globulin","Hormones","46","42.53"
"1134","Imovax","Diuretics","65","13.27"
"1136","Imuran","Cold Cures","91","131.25"
"1138","Increlex","Tranquilizer","141","65.02"
